,Epoch,Datetime,lidar_path,lidar_frame_deltas,Datetime_y,camera_path,camera_frame_deltas,fused_frame_deltas
76,1715225645930.082,2024-05-09 03:34:05.930082031,1715225645930082.pcd,100.501953125,2024-05-09 03:34:05.895855957,_Color_1715225645895.85595703125000.png,66.717529296875,0.034226074
77,1715225646030.592,2024-05-09 03:34:06.030592041,1715225646030592.pcd,100.510009765625,2024-05-09 03:34:06.029290771,_Color_1715225646029.29077148437500.png,66.717529296875,0.00130127
78,1715225646130.964,2024-05-09 03:34:06.130964111,1715225646130964.pcd,100.3720703125,2024-05-09 03:34:06.096008301,_Color_1715225646096.00830078125000.png,66.717529296875,0.03495581
79,1715225646231.062,2024-05-09 03:34:06.231062012,1715225646231062.pcd,100.097900390625,2024-05-09 03:34:06.229443115,_Color_1715225646229.44311523437500.png,66.717529296875,0.001618897
80,1715225646331.129,2024-05-09 03:34:06.331128906,1715225646331129.pcd,100.06689453125,2024-05-09 03:34:06.296160645,_Color_1715225646296.16064453125000.png,66.717529296875,0.034968261
81,1715225646431.204,2024-05-09 03:34:06.431204102,1715225646431204.pcd,100.0751953125,2024-05-09 03:34:06.429596680,_Color_1715225646429.59667968750000.png,66.717529296875,0.001607422
82,1715225646531.881,2024-05-09 03:34:06.531881104,1715225646531881.pcd,100.677001953125,2024-05-09 03:34:06.496314209,_Color_1715225646496.31420898437500.png,66.717529296875,0.035566895
83,1715225646632.261,2024-05-09 03:34:06.632260986,1715225646632261.pcd,100.3798828125,2024-05-09 03:34:06.629748291,_Color_1715225646629.74829101562500.png,66.717041015625,0.002512695
84,1715225646732.504,2024-05-09 03:34:06.732503905,1715225646732504.pcd,100.242919921875,2024-05-09 03:34:06.696465332,_Color_1715225646696.46533203125000.png,66.717041015625,0.036038573
85,1715225646832.517,2024-05-09 03:34:06.832517090,1715225646832517.pcd,100.01318359375,2024-05-09 03:34:06.829899170,_Color_1715225646829.89916992187500.png,66.717041015625,0.00261792
86,1715225646932.798,2024-05-09 03:34:06.932798096,1715225646932798.pcd,100.281005859375,2024-05-09 03:34:06.896617188,_Color_1715225646896.61718750000000.png,66.718017578125,0.036180908
